customer_id,orders_placed,products_purchased,amount_spent
3632,4,12,2133.7100372314453
1319,3,5,711.9100112915039
9909,6,17,2945.680076599121
327,5,18,3599.470054626465
9588,4,12,2539.590042114258
7463,4,8,1749.8600387573242
12073,2,7,1174.8000183105469
3594,5,13,2589.6900367736816
65,6,19,3975.6200828552246
12063,6,11,2394.710048675537
680,4,16,3424.650079727173
3149,5,9,1265.6900215148926
7217,6,17,3819.4700927734375
5043,6,21,4109.560064315796
10376,5,13,2649.760082244873
5757,4,13,2789.6900482177734
9237,8,22,3955.610061645508
9503,3,5,1399.9300384521484
8912,6,15,2959.6400871276855
11542,8,23,5297.320083618164
7933,3,7,1489.8400421142578
5760,4,9,1164.7799987792969
2493,2,7,945.8500175476074
3611,4,12,1987.7500495910645
12096,4,11,2237.6700401306152
3237,7,22,4559.590084075928
428,4,10,2421.750057220459
4666,5,22,4109.3100509643555
8730,3,11,2029.6700134277344
3630,5,13,2392.790048599243
11776,5,18,3564.6800651550293
1561,6,19,4039.530055999756
5351,4,18,3347.500068664551
1865,7,25,5669.340112686157
12300,4,10,2099.820037841797
5426,7,20,3377.5500774383545
7351,4,10,1519.7300262451172
1445,10,35,6473.270133972168
3850,5,17,3359.5800819396973
6008,7,20,4014.410083770752
10473,7,16,2539.690010070801
371,6,18,4919.730041503906
1049,3,13,2839.6000442504883
9270,3,9,2219.750045776367
9961,3,9,1269.8900337219238
12218,4,11,1759.8199996948242
10509,6,19,3349.6800422668457
11713,5,21,3999.2500610351562
6061,4,13,2399.81005859375
12163,2,6,914.9300231933594
8657,5,11,2611.6500358581543
2917,5,14,2637.7800788879395
2637,2,4,709.9300155639648
9514,7,24,4524.62010383606
9117,6,17,3824.6300926208496
8202,6,20,2833.6200370788574
7903,3,8,1339.890022277832
3703,5,13,2619.6700592041016
3381,4,14,2949.7500762939453
3971,5,13,2136.6700325012207
11855,3,5,1107.9600219726562
7958,8,21,4519.370105743408
1174,6,21,4016.530075073242
1750,5,17,3319.750087738037
2696,3,7,1229.9000053405762
2359,4,6,849.7900047302246
1727,3,10,2259.7300567626953
7547,4,14,3228.6300659179688
9072,4,12,2289.7000160217285
6779,5,13,2599.710060119629
9350,3,11,1829.7900047302246
8330,8,21,4066.470048904419
6236,7,21,5109.440078735352
3158,2,7,1289.8600234985352
5613,4,16,3465.6400718688965
11641,3,15,2679.650062561035
2207,3,10,2819.7500648498535
5399,3,6,899.9000091552734
12054,2,7,1219.8799858093262
11531,7,14,2904.6700134277344
9839,5,11,2139.720043182373
3470,5,14,2539.660026550293
11359,3,9,1789.8400382995605
5922,5,9,1119.8200149536133
226,5,13,2199.750026702881
6736,6,8,1589.8100357055664
11210,4,18,2919.550075531006
1954,6,22,3820.420036315918
8075,2,3,729.9500122070312
10462,5,20,4076.3500747680664
1983,4,13,2749.71004486084
4643,4,9,1999.9200439453125
4305,7,16,4094.6401023864746
1392,6,19,4055.4800720214844
7805,3,9,1259.8000221252441
7603,5,14,3519.610076904297
1423,6,13,2889.740062713623
3227,2,5,1029.890022277832
11579,6,14,2859.550048828125
12202,4,15,3009.530055999756
249,3,9,2069.730026245117
770,1,2,269.92000579833984
9011,7,16,3449.7200889587402
12310,3,8,1733.8200416564941
11461,4,6,1134.920021057129
10354,3,8,1711.8400421142578
6646,3,8,1819.8800430297852
1127,4,15,3159.730068206787
3301,5,12,2289.810031890869
1141,5,11,1809.8000373840332
1217,2,7,1209.8600273132324
10704,2,9,1079.7600059509277
4682,4,8,1429.8700332641602
3908,3,13,2514.7500743865967
3172,6,18,2914.6800746917725
6348,5,18,3749.580051422119
10608,2,5,1217.8800163269043
11179,4,11,2259.6900062561035
10613,3,9,1744.6799964904785
9349,6,21,4079.540096282959
9053,9,28,5663.250114440918
6362,5,14,2429.7800674438477
422,3,11,2489.780059814453
4049,3,11,2829.740058898926
11845,2,5,1059.8700256347656
6049,11,29,6789.380153656006
5689,5,15,3009.8000679016113
11692,7,20,3497.400074005127
11202,4,9,2019.800048828125
7594,7,22,4324.560108184814
6984,3,7,1739.8800354003906
9643,4,14,3309.560089111328
9405,7,22,5019.660045623779
10457,7,23,4971.210081100464
9838,6,18,3011.620044708252
4008,8,27,5604.240100860596
10837,4,7,1759.8800506591797
3687,3,8,1039.8700256347656
6187,6,21,4421.500095367432
4161,3,9,1579.8000373840332
2761,2,5,1069.870018005371
2224,9,31,6774.460151672363
5329,4,12,2039.720043182373
2490,3,9,2169.6200408935547
1418,5,12,2629.780059814453
6608,2,5,934.8700256347656
2212,5,17,4159.620136260986
4604,5,19,3739.6100692749023
1354,3,8,1859.8200416564941
4736,3,5,739.9200096130371
2936,5,19,3239.700096130371
4169,7,24,4604.3900718688965
4119,5,13,2338.760055541992
6722,6,15,2517.780044555664
5370,5,10,1935.8400650024414
3042,6,21,4483.540100097656
8430,6,22,4369.440105438232
10802,7,20,4085.5300636291504
11520,5,17,3599.550037384033
5295,3,10,1589.680019378662
2420,5,18,3684.6300926208496
12238,9,27,5430.350130081177
1203,5,12,2219.5500297546387
11675,4,11,2479.7500648498535
11598,4,9,1899.670036315918
8916,3,6,1429.850040435791
4089,3,14,3819.7100563049316
6585,8,23,4354.420093536377
2248,3,7,1349.8600234985352
6523,4,13,3529.670051574707
6432,3,7,1439.8300399780273
9919,4,17,3649.640064239502
7268,8,25,5507.500133514404
8317,4,10,1594.8000411987305
4001,5,13,2819.790065765381
2434,4,8,1553.7700386047363
4705,4,12,2659.5100326538086
4799,6,17,3479.5600967407227
3061,5,12,2189.7600479125977
11449,3,9,1299.7500038146973
8108,4,14,2929.8000717163086
5667,5,16,3399.7100982666016
6255,7,28,5539.160087585449
62,4,10,1749.8300437927246
9414,7,22,4109.400100708008
5708,5,14,2484.7300605773926
6436,2,9,2179.7200317382812
10209,5,12,2017.7500228881836
6727,7,24,4483.450050354004
3028,4,14,2209.690040588379
11021,5,12,2804.810052871704
12283,3,14,3079.7700576782227
4836,4,12,1769.640037536621
6716,5,17,3197.770071029663
11720,4,14,3029.7100791931152
4508,4,13,2431.7700786590576
785,5,11,2519.670051574707
1760,4,15,2669.740058898926
7507,3,11,2659.6900672912598
4568,8,27,5471.310075759888
7618,4,16,2959.610076904297
7094,5,14,3664.770088195801
10303,6,14,2369.6200561523438
5456,2,5,639.9600067138672
5769,3,12,2829.7400512695312
8926,5,14,3229.540084838867
12086,1,5,829.8700141906738
990,7,22,4649.560092926025
11552,3,8,1869.8500595092773
11861,8,22,4995.380069732666
1055,4,17,3462.450038909912
8374,6,13,2359.800033569336
11583,5,19,4049.480094909668
2358,3,8,1809.8400421142578
722,2,8,1424.7099990844727
415,4,13,3081.730049133301
1160,3,11,2329.7900390625
1630,4,14,3709.740077972412
2356,3,14,3127.630069732666
6556,4,6,1389.9200439453125
1363,7,26,4264.570081710815
5701,1,3,459.9700164794922
6628,3,6,939.8300094604492
1990,8,22,4943.430072784424
9988,7,17,3447.510036468506
1411,4,10,1554.8800430297852
9468,2,6,1459.8900299072266
10377,6,17,3729.5800590515137
9407,5,19,3209.420036315918
842,5,18,3734.4900550842285
1293,4,12,1839.7900390625
6551,3,9,2189.8500366210938
856,7,18,3884.5000896453857
6552,2,9,1799.7700538635254
3329,5,16,3829.4200744628906
8211,7,24,4443.340103149414
10744,7,26,7284.400104522705
7784,5,18,4069.640106201172
7203,3,11,1623.8300285339355
1666,3,7,1627.8500328063965
1650,5,18,4059.60005569458
6146,6,16,2649.710048675537
2575,4,10,1592.840030670166
9178,5,13,2499.6700553894043
5671,7,25,4849.490127563477
9717,5,12,2491.590021133423
564,8,25,5434.320140838623
7853,3,11,2110.7400436401367
12419,6,20,3655.5800743103027
139,6,17,3589.5900840759277
9694,6,13,3234.6900634765625
3442,7,21,3949.3800773620605
2214,5,17,3629.600082397461
6973,6,18,3804.580089569092
7350,2,3,699.9300079345703
8079,3,6,1339.9300346374512
18,6,15,3519.600067138672
5141,2,8,1999.9300231933594
11892,3,11,3039.7500610351562
4583,7,18,3911.560079574585
7204,3,10,2069.6700439453125
9099,2,8,1208.8800201416016
6870,3,11,2052.69002532959
4152,4,9,1989.850046157837
11386,5,11,1973.6800346374512
10677,3,7,1689.8900451660156
10903,5,19,3139.5600509643555
10292,5,9,1619.7200012207031
1365,9,21,4959.5101318359375
8588,5,17,3119.7100677490234
7445,7,31,7199.310131072998
4971,3,8,1389.77001953125
314,6,19,3909.56005859375
1117,5,17,3512.440046310425
9422,1,5,531.9400177001953
6600,4,12,2469.7400283813477
8150,4,16,2899.8700523376465
898,12,35,7369.160160064697
7837,4,11,1919.6800270080566
10637,5,15,4444.730039596558
48,4,15,3509.6200561523438
3785,5,18,3489.490058898926
11786,7,20,3769.550060272217
2862,3,10,2159.760051727295
11424,6,16,2850.6500244140625
609,4,6,1027.8600273132324
10540,4,10,2539.7400512695312
10964,5,12,2299.730068206787
11141,6,10,1999.8500518798828
4839,5,19,4069.6000747680664
9100,5,19,3629.7300567626953
107,4,11,2009.6300582885742
11099,6,18,3859.7400856018066
3330,7,19,3701.6600608825684
5972,4,11,1841.8200283050537
11237,3,6,1849.8900451660156
3712,3,9,1694.7800273895264
9886,7,15,3704.630058288574
5392,4,15,3174.5900650024414
11930,8,24,3894.570053100586
11559,3,11,2017.5499954223633
278,1,4,759.9300117492676
3948,3,8,2174.730026245117
8519,7,20,3939.580104827881
7755,3,7,1319.8200149536133
12082,4,10,1306.760025024414
5651,5,14,2782.6700592041016
9301,3,9,1589.8100509643555
986,5,18,4664.630031585693
3204,4,8,1747.7900390625
3578,4,16,3589.6100540161133
8497,3,9,2429.7700424194336
12340,7,16,3893.590072631836
1068,4,15,2069.7800331115723
3602,4,12,2489.7400817871094
11702,5,19,4089.4300689697266
11013,6,18,3439.670066833496
9965,4,10,2034.6900024414062
8860,3,12,2289.7300567626953
4463,6,16,3789.550064086914
10842,6,20,3969.5400772094727
1335,5,17,3854.520092010498
2070,6,15,3259.73006439209
176,3,12,2379.590019226074
9626,5,14,2757.780059814453
12314,4,16,3089.7000579833984
110,3,11,2639.7000427246094
7440,2,3,809.9100189208984
9720,6,16,2854.7400512695312
4869,3,10,2239.6200408935547
9755,4,11,2269.7400398254395
9727,9,37,7869.200172424316
12139,3,11,2079.830047607422
7403,5,18,4629.690105438232
555,4,12,2249.680034637451
9016,2,5,829.9300079345703
8832,5,9,1314.83003616333
899,6,18,3405.480083465576
8513,2,3,999.8800201416016
10148,6,20,4064.460054397583
7921,3,15,3159.5500411987305
3777,2,5,1159.8500175476074
6981,4,17,2749.580047607422
3974,2,8,1229.8700332641602
3548,3,12,2699.6500244140625
9946,7,26,5395.420116424561
3993,8,27,5024.48007774353
1090,3,7,1387.8100204467773
2357,5,16,3719.5800704956055
5393,3,8,1819.8200302124023
6089,5,23,4441.330081939697
9786,5,17,3159.580032348633
4444,7,25,5649.400104522705
1794,5,11,2034.8100204467773
10140,6,21,3928.5200729370117
1596,3,10,2029.7300262451172
9814,3,12,2943.530044555664
7975,6,22,4833.250076293945
7680,3,9,1369.9000282287598
1289,4,18,2959.680076599121
2781,6,14,2169.7400341033936
12255,3,8,1889.7500305175781
323,4,8,1413.770034790039
6797,5,14,2669.6500549316406
9608,7,15,3134.6500663757324
8938,5,20,4255.4900550842285
7397,3,10,1384.6300086975098
9014,3,5,1029.9000358581543
2448,5,11,2234.7900314331055
10701,7,24,4684.520095825195
10808,2,6,1217.8100204467773
5202,5,14,2899.5800552368164
3257,10,32,5939.180145263672
2077,4,14,2559.6300468444824
1457,5,16,2549.6400833129883
4934,1,1,50.0
2035,6,14,2455.7300567626953
6605,4,16,2505.7000255584717
11254,7,17,3499.4400634765625
1562,8,19,3589.5200634002686
1353,3,12,2246.790044784546
10080,5,12,3199.720069885254
12260,4,13,2449.7400550842285
668,2,6,1325.880027770996
11750,4,11,2339.760034561157
10710,1,3,859.950023651123
216,3,11,2409.710048675537
9998,5,16,3009.4900512695312
9564,3,8,1749.6700057983398
2198,4,14,2899.760066986084
806,2,5,1389.8200073242188
5899,7,20,4029.480068206787
2477,5,13,1804.8100337982178
1152,5,18,3759.680076599121
6477,4,10,2449.7100715637207
8844,4,15,3159.7200660705566
6795,5,11,2204.7800331115723
11940,4,8,2219.7800521850586
3793,3,12,2111.700038909912
6830,4,13,2369.5900230407715
2264,2,4,344.9800033569336
1770,3,6,949.8900337219238
8773,4,13,3109.5800399780273
5493,11,37,6684.060104370117
5552,5,16,3429.640064239502
11803,2,9,1374.900016784668
7243,4,15,3255.6100730895996
6758,3,14,3104.600072860718
4162,3,12,2513.7500495910645
10358,5,16,3314.680051803589
3151,4,10,2044.690040588379
8344,1,2,599.9700164794922
11098,3,8,1309.8600311279297
2644,7,14,3259.6900329589844
2044,7,20,3395.630081176758
4454,9,30,6069.180114746094
10480,5,18,3949.480079650879
3998,4,9,1529.6800155639648
3173,4,14,2819.530059814453
8907,2,6,639.8700180053711
10670,3,10,1849.7600364685059
3210,2,4,899.9500198364258
12103,4,13,2585.6800537109375
9756,5,17,3303.650062561035
3186,5,10,1979.6300048828125
6192,3,9,1689.7300300598145
6139,3,12,2509.7000579833984
6028,3,11,2184.7100372314453
5606,8,26,5829.370128631592
377,7,23,4473.440090179443
3887,4,12,2708.830047607422
169,3,11,2809.8500747680664
9250,4,18,2759.7000617980957
10944,4,9,2020.7400608062744
11562,3,14,2344.7100467681885
5402,7,17,3735.590042114258
9636,7,28,5584.490093231201
1004,4,10,2109.6900329589844
5641,4,13,2719.6000366210938
1653,5,17,3007.5900592803955
1986,6,16,2939.7000827789307
3760,5,13,1984.8100605010986
10912,6,15,3469.6200981140137
8242,3,8,1509.8000259399414
9663,7,22,3489.4000358581543
7984,4,15,3199.7400608062744
8258,5,15,2584.640068054199
4566,2,2,599.9200134277344
382,5,13,4139.639999389648
9120,4,15,3689.6600227355957
3544,8,24,3756.470058441162
5226,2,4,659.8900146484375
11140,1,3,329.950008392334
2460,5,13,2929.8500633239746
3681,2,8,1839.8400573730469
11055,6,15,3539.6500720977783
3370,2,4,829.8700103759766
7003,3,9,1521.7900314331055
977,4,11,2639.780059814453
9036,4,9,2109.8300457000732
8530,2,3,379.8599967956543
6904,7,21,4019.56010055542
11927,4,6,1287.8500137329102
9396,2,5,899.8800201416016
8993,7,21,3991.5800914764404
4724,3,6,989.8000221252441
2125,5,21,4049.440086364746
5638,2,9,1763.840045928955
788,5,11,1569.8000297546387
7291,5,11,2514.8100509643555
2526,4,9,2080.790023803711
9815,2,6,859.8900108337402
5998,4,16,3279.290027618408
9026,3,11,1996.810043334961
4895,1,2,429.9700164794922
9811,3,5,774.890007019043
3894,4,11,2409.7000427246094
7092,2,9,1695.7500457763672
8680,1,1,95.97000122070312
6645,4,14,2299.720039367676
9635,2,6,949.9200172424316
3923,3,14,2869.6200637817383
5812,6,20,3843.560073852539
5669,2,5,1099.8600234985352
6191,3,7,1089.8100242614746
9031,6,17,3372.6300868988037
9052,3,13,2429.850051879883
7731,2,8,2059.6900329589844
4962,5,13,3243.5800399780273
9596,3,8,1749.770004272461
5308,6,14,3135.6800632476807
6728,3,9,1409.8100357055664
4770,8,22,5849.320137023926
1713,4,13,2749.700065612793
6309,4,9,1299.8200302124023
7803,3,10,1799.7100219726562
2656,6,14,3205.6900787353516
8199,3,14,3649.7100982666016
6894,4,13,2469.730049133301
11921,6,18,3857.450080871582
7987,1,3,799.9200286865234
11479,5,16,2781.600049972534
11674,5,16,3469.6200408935547
2906,5,15,3495.600082397461
9595,1,3,529.9900054931641
2461,5,19,4477.630100250244
6124,3,4,919.77001953125
3608,5,15,2639.6200370788574
10729,3,11,2149.8500480651855
10266,2,9,1873.8400382995605
1340,6,15,3253.620048522949
2974,5,8,1199.830020904541
9945,5,20,4231.560070037842
4631,4,13,2557.8000564575195
6621,2,9,1949.8200225830078
12155,3,10,1564.8600311279297
6451,5,12,2799.62007522583
3105,4,19,3754.460029602051
217,4,14,2540.7400760650635
11577,2,9,2344.630043029785
3791,2,4,584.9300079345703
2940,4,10,1879.8100395202637
12258,5,11,2139.8000564575195
5905,5,17,3119.73006439209
1148,7,22,6524.420055389404
9675,3,9,2118.8100357055664
11548,4,10,1939.7600402832031
12327,3,9,1455.7700271606445
1317,7,12,2999.6400604248047
5046,5,10,1939.7900581359863
11960,9,29,5725.310129165649
9393,3,6,954.8100204467773
4301,3,7,1305.7600326538086
5729,4,11,2289.830062866211
3607,2,7,1679.780029296875
3092,4,12,2027.6900482177734
843,5,15,3379.5700607299805
5360,3,11,2519.7900314331055
9188,3,8,1584.8300437927246
2459,2,9,1299.8100318908691
85,4,10,1929.7000274658203
10426,5,16,4017.480068206787
1592,4,11,2429.680030822754
6586,7,14,2999.6900672912598
10941,1,2,399.99000549316406
8124,8,17,3330.5800552368164
2390,3,8,1009.900016784668
7488,3,10,1929.7600402832031
8289,5,9,1269.8500175476074
8041,4,12,2594.540050506592
1200,5,17,2518.5600357055664
538,5,19,4569.480049133301
7357,4,11,2124.7400512695312
1740,6,20,3655.6300945281982
3910,3,10,1731.740026473999
2168,2,2,429.9700164794922
1222,7,26,5833.320104598999
4946,4,13,2859.6800498962402
10436,6,16,2484.6300468444824
3915,4,13,2599.720048904419
2292,9,38,8293.04016494751
1239,4,15,3169.6700592041016
2243,6,19,4318.430107116699
11436,4,8,2159.8900604248047
1028,5,16,3819.66007232666
4446,5,14,2729.6600646972656
12331,1,3,429.9400100708008
1342,3,11,2789.670051574707
6029,4,10,2059.7700424194336
10084,4,9,1949.7500457763672
12021,3,12,2199.800064086914
4714,2,3,669.900016784668
7676,3,6,814.8500156402588
5444,2,6,1259.7400360107422
197,9,33,6423.330135345459
248,6,14,3039.570053100586
3009,2,3,599.9199981689453
3034,8,13,2569.7400550842285
3989,4,15,2449.6800422668457
10718,7,23,3353.500057220459
8462,5,17,5059.660036087036
2540,9,25,5577.450122833252
1512,7,30,5614.420135498047
8036,3,10,2039.7900695800781
1093,3,11,2089.7400512695312
2141,4,8,2264.810028076172
11910,3,9,1669.820053100586
11913,5,15,3509.490058898926
3185,3,7,1819.8800430297852
10733,2,7,1679.800033569336
10369,2,3,629.9600219726562
8307,2,6,1419.8400268554688
6881,5,14,3027.7100410461426
644,4,5,787.9000091552734
4896,4,9,2195.800033569336
10528,5,14,2883.740072250366
9243,6,18,3189.6400871276855
9008,4,9,2109.8700256347656
10746,6,17,3333.7300910949707
7697,4,16,3239.750087738037
2412,4,8,1769.900016784668
4677,6,17,3519.550075531006
12176,5,17,2784.5500259399414
7174,6,11,2489.840072631836
6499,6,13,2699.6600341796875
6644,2,3,589.9700126647949
8740,3,8,1094.8600158691406
8147,3,9,2359.7900466918945
3814,3,8,1100.860019683838
7412,3,11,2749.720039367676
716,3,9,2099.800060272217
5268,7,20,4017.540054321289
5197,9,29,5894.240114212036
10210,4,17,3295.6600646972656
10598,5,17,3549.550064086914
4903,5,18,4004.640079498291
7972,3,11,1929.7600173950195
7935,3,11,2089.5500259399414
7061,3,13,3059.7800674438477
9790,3,8,1919.8300514221191
2076,6,17,3784.5600605010986
8333,7,19,4001.5900650024414
10004,4,8,1349.8000297546387
811,3,7,1105.8600406646729
122,5,11,1996.7500495910645
4650,5,15,3429.640090942383
8874,1,4,789.8900146484375
7929,4,10,2579.8100662231445
2607,2,6,965.8600234985352
824,5,16,3527.6601066589355
9914,2,9,1869.7100372314453
10720,6,18,3509.7200889587402
12217,4,11,2539.6000595092773
2271,4,10,1494.8000221252441
11393,2,7,1619.6900329589844
8086,6,19,4409.470077514648
6843,4,10,2189.8000564575195
6354,1,2,289.95001220703125
7379,4,15,2609.7100563049316
10921,4,10,2205.790054321289
4447,4,10,1899.7500381469727
8003,4,10,1849.7900428771973
6922,5,10,1824.760009765625
3110,5,14,3339.6700744628906
3483,6,15,2435.6800270080566
11680,3,7,1774.830026626587
228,5,17,4099.72008895874
11426,11,38,6814.280143737793
8635,2,3,679.9299926757812
11397,8,26,5341.070037841797
4380,6,16,3909.5800552368164
12391,3,7,1899.790054321289
40,7,18,5253.6201171875
9139,4,10,1414.8300094604492
1941,6,14,2649.6400566101074
8801,4,7,1073.9200115203857
2789,3,12,2529.7900390625
12290,2,6,1299.780014038086
4849,8,18,3621.570079803467
8614,4,9,1679.8200225830078
11981,5,13,2281.820043563843
448,3,4,509.8400077819824
10756,2,9,1383.7100257873535
7496,1,5,663.9100189208984
2086,3,8,1479.7200202941895
1312,2,4,939.9300231933594
1850,5,12,1879.8300285339355
5237,4,11,1914.7200508117676
12068,6,20,3609.520076751709
9333,4,11,1929.6600303649902
11954,5,20,4289.630104064941
2170,4,16,3718.7100772857666
11633,6,18,3634.580051422119
11368,2,4,1249.9600219726562
9795,3,9,1539.860034942627
11844,4,14,2339.690044403076
2619,3,4,499.9200019836426
5916,5,11,1502.880033493042
6369,2,8,959.9000244140625
9732,7,16,3309.6300773620605
5677,5,12,2103.650032043457
9136,7,20,3755.6100730895996
8320,4,8,2269.7200317382812
4498,3,7,1529.8400115966797
11495,2,8,2199.8900604248047
1823,4,11,2324.609998703003
5592,5,11,2109.750011444092
3198,6,16,2799.5700302124023
10730,4,9,1605.8200454711914
10349,3,10,1809.7200508117676
9606,7,20,4009.590087890625
5832,6,18,3889.6100730895996
3888,3,10,1751.8600387573242
4256,4,12,1887.7300453186035
12211,7,20,2894.790075302124
3513,4,13,2454.73002243042
11122,5,16,3224.8400745391846
5610,4,11,2079.750030517578
7864,8,28,4685.250049591064
7719,4,14,2835.7200508117676
5728,8,21,3944.640068054199
641,2,8,1547.8600387573242
4283,4,12,2104.8200340270996
594,3,6,979.8800239562988
5856,6,19,3334.7000885009766
2950,5,8,1309.8500175476074
6406,3,9,1689.7600288391113
9223,6,17,3179.7000732421875
2832,2,6,859.840015411377
5876,6,18,3917.570095062256
1128,6,15,3039.670036315918
3771,4,12,2239.750072479248
9212,3,5,1359.8800354003906
2007,4,7,1869.7000045776367
167,1,2,329.9800109863281
3909,5,20,4089.5600814819336
10279,2,8,1409.7800369262695
10962,3,10,2135.6900367736816
12268,4,12,2864.730068206787
5763,6,25,4045.580072402954
7858,2,5,1269.9100341796875
12236,4,11,2709.7500381469727
11880,5,14,2984.6900672912598
8394,6,20,3869.5300903320312
10435,2,5,1189.9300346374512
5596,3,9,1637.9300327301025
4232,6,18,3459.6200523376465
9540,5,19,3494.620071411133
6541,2,5,1249.8400268554688
5840,5,16,3619.5900840759277
10712,2,5,824.8300170898438
7110,5,14,3185.690082550049
5382,8,25,5291.220069885254
12129,4,17,4251.560121536255
2237,6,14,2989.5800247192383
2659,3,9,1267.650016784668
8181,5,18,3819.640064239502
10158,2,7,1729.8700408935547
4987,3,14,3519.6100730895996
4048,4,9,2179.8500480651855
9051,4,8,1357.900032043457
4719,5,15,2049.630027770996
6039,2,7,1709.8200378417969
3622,3,12,1911.7500591278076
1528,4,14,3007.6600456237793
7472,3,10,1819.7300338745117
2010,5,15,3369.580051422119
7924,3,9,1869.8300437927246
10684,4,15,2309.650043487549
1818,5,15,2905.67006111145
1947,4,14,2859.710048675537
9284,5,14,2922.6800842285156
3734,4,10,1949.780044555664
56,5,15,2529.700065612793
5517,2,6,1639.800033569336
11661,4,10,1899.8200607299805
1499,6,17,3109.660057067871
11313,9,26,5254.220115661621
3895,3,9,2259.740036010742
9906,4,14,2485.7900466918945
917,6,20,4419.470104217529
283,4,17,3679.700054168701
12388,2,5,709.9600219726562
10233,3,10,1894.7600288391113
11367,2,5,829.9400215148926
6345,8,21,3822.6100635528564
10361,4,12,2479.7300415039062
10841,5,10,1919.7600326538086
4734,2,10,1959.8700332641602
707,2,4,439.9000129699707
10926,4,16,3409.590076446533
8571,5,14,2959.660057067871
10075,3,10,1898.780029296875
2162,1,5,1549.8099975585938
1324,1,4,879.830005645752
38,6,16,2649.7400550842285
8235,5,15,2444.6600341796875
11941,4,14,3659.6600914001465
6168,8,25,5099.530117034912
8311,6,21,4159.610084533691
671,5,20,3409.530044555664
9669,6,18,3759.5300331115723
5764,6,20,3896.700090408325
10474,2,6,1409.8600311279297
456,3,6,1039.8700103759766
3288,4,10,1979.6100273132324
10603,3,11,3139.800079345703
991,3,8,2039.7400436401367
757,5,20,4127.580081939697
5562,3,9,2019.800048828125
455,7,25,5169.390134811401
7756,1,3,429.99000549316406
657,1,1,199.99000549316406
7985,4,10,2039.890037536621
10767,1,3,613.880012512207
4992,3,15,2299.760040283203
983,3,6,1509.8900299072266
11897,6,19,4677.44010925293
261,3,7,1799.8600311279297
166,2,6,864.9100151062012
3994,3,5,939.8400115966797
645,4,11,2639.810073852539
3587,5,13,2299.7100410461426
11721,5,15,3104.6500816345215
10814,6,13,2969.7300453186035
11070,2,9,1313.8300247192383
7583,2,7,1657.8500366210938
6876,4,12,2759.690040588379
1343,4,9,1579.8200378417969
1851,5,17,4639.520095825195
3803,3,6,859.9000129699707
8346,2,6,1368.9300346374512
11342,5,14,2829.550048828125
9920,3,11,2042.7400360107422
7765,3,9,1549.7000312805176
11107,5,13,2474.7400665283203
4891,4,10,2339.7700424194336
6134,4,9,1869.81005859375
3260,4,12,2193.600025177002
59,6,10,1869.7500381469727
351,7,24,4319.490085601807
4481,6,16,3474.670078277588
1184,4,7,1189.8000259399414
264,4,10,2089.780055999756
9806,4,14,2845.6500549316406
11079,6,14,2379.760051727295
4277,1,5,1239.8400230407715
7426,4,11,2859.6900672912598
4827,3,10,1937.8300476074219
12386,3,7,1339.8500442504883
6637,6,20,3481.5200805664062
7563,3,9,1141.860034942627
3281,4,13,3359.730094909668
6054,6,19,4029.640106201172
1801,3,10,1515.790023803711
2721,5,17,3719.7200927734375
8218,3,7,1299.8000183105469
10399,2,6,1239.800006866455
3390,5,12,2227.7400512695312
7418,4,16,2929.6500511169434
11027,2,6,1089.790023803711
4112,5,11,1774.780029296875
10832,3,12,2383.7200469970703
5337,4,16,2919.630043029785
9091,4,13,2314.680004119873
3089,3,8,1829.8500518798828
4124,4,11,2389.790054321289
1083,5,14,2699.680061340332
10967,8,27,5734.410140991211
7056,5,14,2363.8500480651855
2626,7,27,6274.360153198242
4141,3,7,1527.8500480651855
9388,5,15,2753.4700317382812
11245,4,15,3609.5500411987305
6152,2,4,559.8400001525879
8284,6,17,2541.70005607605
6503,2,9,1377.820026397705
7655,7,14,2805.62003326416
3977,9,26,5344.210075378418
8879,2,2,279.950008392334
2651,3,11,1899.8200454711914
2929,3,9,2129.760055541992
10483,4,9,1969.7800521850586
6952,4,16,3449.7700538635254
6254,4,15,3959.720100402832
1036,4,8,1599.8100318908691
8437,5,20,4379.590114593506
4773,3,8,1193.8000106811523
11614,3,6,1769.8800354003906
11953,3,6,1194.8300113677979
2488,4,16,2929.4900436401367
2026,5,15,3783.6600914001465
3790,5,16,3424.5800971984863
2898,2,6,1359.8100051879883
9915,5,10,1879.7800369262695
9948,3,8,1767.7700424194336
2633,4,15,3844.650064468384
445,5,17,3934.7400817871094
5831,5,13,2234.600040435791
1671,4,8,1169.840030670166
5502,4,12,2259.740036010742
10561,3,6,1059.9300155639648
8162,3,5,959.8800277709961
6470,8,27,5329.360103607178
4215,5,12,2659.570037841797
10362,5,14,3389.7200889587402
7342,6,15,3349.590042114258
29,2,5,1329.8700408935547
6802,6,14,2183.6400184631348
938,10,31,6364.320161819458
8291,6,15,2739.5200424194336
12095,3,11,2074.7200317382812
810,3,10,2259.7300605773926
3000,3,11,2624.6900520324707
2554,3,5,1199.8900299072266
567,3,11,2279.7100410461426
1116,7,25,4439.41007232666
2101,3,7,1739.8100509643555
47,1,3,679.9600067138672
9658,5,16,2199.7300300598145
1219,4,14,2689.610019683838
11836,8,20,4409.6001052856445
3925,10,23,4699.410057067871
4817,3,6,1109.910026550293
5631,4,12,2249.8100624084473
5075,5,10,1633.670036315918
7661,5,13,3161.5900917053223
